fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
False,0.0,0,False,4,11,1,64
True,0.0,0,False,0,0,1,3
False,0.0,0,False,2,5,3,51
False,1.0,0,False,0,6,3,59
False,1.0,0,False,2,8,3,21
False,0.0,0,False,4,4,1,115
False,1.0,1,False,4,11,3,112
False,1.0,1,False,4,11,4,94
False,1.0,0,False,2,10,3,80
False,0.0,0,False,1,6,4,20
False,1.0,0,False,4,11,3,94
False,0.0,1,False,1,5,1,38
False,0.0,0,False,3,6,1,35
False,1.0,0,False,4,8,3,150
False,0.0,1,False,3,13,3,19
False,0.0,0,False,3,0,3,7
True,0.0,0,False,3,5,1,5
True,0.0,0,False,2,11,1,2
False,1.0,0,False,2,5,4,27
False,0.0,0,False,1,11,1,10
False,0.0,0,False,4,5,3,44
False,0.0,0,False,2,8,4,15
False,0.0,0,False,4,0,4,27
False,1.0,0,False,3,0,4,35
False,0.0,0,False,2,8,3,149
False,0.0,0,False,2,5,1,15
True,0.0,0,False,4,5,1,1
False,0.0,0,False,4,4,3,11
False,1.0,0,False,4,0,3,72
False,0.0,0,False,3,11,1,25
False,1.0,0,False,2,8,3,90
False,0.0,0,False,4,0,3,17
False,0.0,0,False,3,8,3,17
False,1.0,0,False,1,8,3,8
False,0.0,0,False,1,6,3,20
False,0.0,0,False,3,5,1,13
False,0.0,0,False,2,4,3,20
False,1.0,0,False,2,6,1,7
False,1.0,0,False,2,8,3,77
False,0.0,0,False,1,6,1,9
False,0.0,0,False,2,5,4,218
True,0.0,0,False,1,5,3,11
False,0.0,0,False,3,11,1,45
False,1.0,1,False,4,12,4,41
False,0.0,1,False,1,5,3,10
True,0.0,0,False,4,0,1,5
False,3.0,0,False,2,6,1,43
False,1.0,0,False,4,8,3,60
False,0.0,0,False,1,0,3,32
False,0.0,0,False,3,8,4,47
False,0.0,0,False,4,4,1,39
False,1.0,0,False,3,8,3,44
False,1.0,0,False,2,4,4,26
False,1.0,0,False,3,8,3,153
False,1.0,0,False,4,11,3,128
False,1.0,1,False,2,8,4,41
False,0.0,0,False,2,5,4,28
False,0.0,1,False,2,8,1,28
False,0.0,0,False,1,11,4,67
False,1.0,0,False,0,11,1,173
False,0.0,0,False,2,8,4,22
False,0.0,0,False,2,8,4,18
False,1.0,0,False,2,6,3,23
False,1.0,1,False,4,11,3,25
False,0.0,0,False,2,5,1,55
True,0.0,0,True,0,0,1,40
True,0.0,0,False,0,13,1,2
False,0.0,0,False,1,11,3,137
False,1.0,1,False,4,9,4,192
False,3.0,0,False,2,13,3,18
False,0.0,0,False,4,11,3,50
False,0.0,0,False,4,0,3,1
False,1.0,0,False,3,0,4,96
False,1.0,0,False,4,0,3,204
False,1.0,0,False,4,11,3,57
False,1.0,0,False,2,0,3,1
False,0.0,0,False,4,0,3,27
False,1.0,0,False,3,11,3,34
False,1.0,0,False,2,8,4,59
False,0.0,0,False,3,6,3,229
False,1.0,1,False,4,8,3,95
False,0.0,0,False,4,11,1,16
False,1.0,0,False,2,8,3,72
False,0.0,0,False,2,11,3,42
False,0.0,0,False,1,6,3,7
False,0.0,0,False,3,5,3,1
True,1.0,1,False,0,6,3,23
False,0.0,1,False,3,5,4,37
False,0.0,0,False,2,6,3,40
False,0.0,0,False,3,5,3,18
False,0.0,0,False,3,11,3,66
False,0.0,1,False,2,12,4,40
False,0.0,0,False,0,11,1,217
False,0.0,0,False,2,10,1,35
False,0.0,0,False,0,11,3,39
False,1.0,0,False,3,8,3,44
False,0.0,0,False,2,5,4,6
False,1.0,1,False,4,8,4,49
False,0.0,0,False,1,8,3,14
False,0.0,1,False,1,0,4,29
False,0.0,0,False,2,4,3,57
False,1.0,0,False,3,8,3,23
False,0.0,0,False,1,0,3,7
False,0.0,1,False,3,5,4,22
True,0.0,0,False,0,5,4,1
True,0.0,0,False,0,0,4,0
False,1.0,0,False,2,8,3,129
False,0.0,0,False,3,8,3,150
False,0.0,0,False,2,13,1,53
False,0.0,0,False,2,8,4,22
False,0.0,0,False,2,11,4,20
False,1.0,0,False,3,0,1,30
False,1.0,0,False,2,5,1,48
False,1.0,1,False,3,10,1,119
False,0.0,0,False,3,5,3,52
False,0.0,1,False,4,0,3,32
False,1.0,0,False,0,8,3,20
False,0.0,0,False,1,8,1,17
True,0.0,0,False,0,11,1,0
False,1.0,0,False,4,0,1,202
False,1.0,0,False,4,6,4,88
False,1.0,0,False,4,4,3,125
False,0.0,0,False,3,5,1,56
False,0.0,0,False,3,6,3,11
False,0.0,0,False,1,5,3,0
False,0.0,0,False,4,13,1,140
False,1.0,0,False,2,8,3,37
True,0.0,0,False,0,8,1,2
False,0.0,0,False,2,8,4,21
False,0.0,0,False,2,5,3,11
False,0.0,0,False,2,8,4,14
False,1.0,1,False,4,5,3,48
False,0.0,1,False,2,6,3,33
False,0.0,0,False,2,11,4,1
True,0.0,0,False,1,5,1,37
False,1.0,0,False,4,10,3,190
True,0.0,0,False,0,0,3,4
True,0.0,0,False,0,11,1,74
False,0.0,0,False,1,5,1,80
False,0.0,0,False,3,6,3,21
False,0.0,0,False,3,0,3,10
False,0.0,0,False,3,6,4,16
False,0.0,0,False,2,5,1,15
False,0.0,0,False,4,6,1,28
False,1.0,0,False,4,5,3,156
False,0.0,0,False,4,4,3,25
False,1.0,1,False,2,8,3,44
False,1.0,0,False,4,8,3,99
False,1.0,0,False,1,5,3,64
False,0.0,1,False,4,6,3,19
False,3.0,0,False,4,13,3,101
False,0.0,0,False,3,12,3,56
False,1.0,1,False,4,8,4,64
False,1.0,0,False,3,11,3,81
False,1.0,0,False,3,8,3,139
False,1.0,0,False,4,11,4,42
False,0.0,0,False,4,8,1,132
False,0.0,0,False,3,8,3,56
True,0.0,0,False,0,0,1,0
False,0.0,0,False,1,13,4,36
False,1.0,0,False,1,5,4,143
False,1.0,0,False,0,8,3,5
False,0.0,0,False,3,5,3,25
False,0.0,1,False,3,8,4,24
False,0.0,0,False,2,6,3,8
False,1.0,0,False,3,11,3,37
False,0.0,0,False,3,11,1,12
False,0.0,0,False,3,11,1,122
False,1.0,1,False,4,5,4,17
False,0.0,0,False,2,6,4,24
False,0.0,0,False,3,8,3,43
False,1.0,0,False,3,8,3,57
False,0.0,0,False,3,13,1,99
False,1.0,0,False,1,11,3,35
False,1.0,0,False,2,0,4,37
False,1.0,0,False,3,8,3,20
False,0.0,0,False,3,0,3,88
True,0.0,0,False,0,0,1,9
False,0.0,0,False,0,0,3,88
False,0.0,0,False,1,6,4,67
False,1.0,0,False,1,8,4,19
False,0.0,0,False,3,11,3,48
False,0.0,0,False,1,12,3,67
False,1.0,0,False,4,12,3,78
False,1.0,0,False,4,6,4,98
False,0.0,0,False,2,0,3,25
False,0.0,0,False,3,0,4,17
False,0.0,0,False,1,5,4,35
False,0.0,0,False,4,8,4,33
False,0.0,0,False,4,4,3,80
False,1.0,0,False,3,0,3,138
False,0.0,0,False,2,6,1,37
False,1.0,0,False,3,0,1,17
False,0.0,0,False,3,6,3,6
True,0.0,1,False,0,6,3,62
False,1.0,0,False,4,4,3,60
False,1.0,0,False,4,0,3,61
False,0.0,0,False,3,8,3,17
True,0.0,0,False,0,5,1,16
False,0.0,0,False,2,0,1,14
False,0.0,0,False,1,8,3,15
False,0.0,1,False,2,5,1,108
False,1.0,0,False,3,6,4,130
False,0.0,0,False,1,5,1,3
False,0.0,0,False,1,6,3,57
True,0.0,0,False,0,0,1,6
False,1.0,0,False,2,11,3,20
False,1.0,0,False,2,11,1,35
False,3.0,0,False,1,6,3,32
False,0.0,0,False,1,5,3,42
False,0.0,0,False,1,12,4,49
False,0.0,0,False,1,0,1,21
False,1.0,1,False,4,5,4,206
False,0.0,0,False,2,6,3,11
False,0.0,0,False,1,0,4,8
False,0.0,0,False,2,5,1,40
False,1.0,0,False,2,8,3,86
False,0.0,0,False,3,6,3,24
False,0.0,0,False,1,8,1,44
False,0.0,0,False,3,0,1,164
False,3.0,0,False,1,0,1,274
True,0.0,0,False,0,5,1,4
True,0.0,0,False,0,0,1,1
False,1.0,0,False,3,10,4,117
False,1.0,0,False,2,8,3,23
False,0.0,0,False,1,0,4,71
False,0.0,0,False,0,8,3,97
False,1.0,0,False,2,11,1,133
False,0.0,0,False,1,12,1,52
False,0.0,0,False,0,0,1,122
True,0.0,0,False,0,8,1,1
False,0.0,0,False,2,8,3,13
False,0.0,0,False,4,12,1,32
False,1.0,0,False,3,0,1,32
False,0.0,1,False,4,5,4,50
False,0.0,0,False,4,0,1,57
False,1.0,0,False,4,8,4,86
False,1.0,0,False,3,11,4,32
False,0.0,0,False,2,5,1,23
False,0.0,0,False,3,0,3,21
False,0.0,0,False,3,6,3,56
False,1.0,0,False,3,5,3,42
False,0.0,0,False,1,5,3,24
False,0.0,0,False,2,0,3,13
False,0.0,0,False,3,8,4,18
False,1.0,1,False,1,10,3,66
False,0.0,0,False,2,11,4,29
False,0.0,0,False,3,0,3,17
False,0.0,1,False,4,11,3,130
False,0.0,0,False,3,0,4,13
False,0.0,0,False,1,6,1,66
False,1.0,0,False,3,11,3,21
False,0.0,0,False,3,11,1,135
False,1.0,0,False,3,8,1,181
False,1.0,0,False,3,8,3,106
False,1.0,0,False,2,0,3,20
False,1.0,0,False,4,0,3,49
False,0.0,0,False,2,0,4,23
False,0.0,0,False,2,9,3,94
True,0.0,0,False,0,0,1,5
False,0.0,0,False,1,0,3,91
False,1.0,1,False,2,8,3,78
False,1.0,0,False,1,8,1,60
False,1.0,1,False,1,5,4,49
False,0.0,0,False,3,11,3,26
False,1.0,1,False,3,11,3,52
False,0.0,1,False,3,4,3,12
False,1.0,0,False,3,8,3,14
False,0.0,0,False,1,11,4,3
False,0.0,0,False,2,6,1,61
False,0.0,0,False,2,6,1,64
False,3.0,0,False,3,6,3,16
False,1.0,0,False,3,8,3,27
False,1.0,0,False,4,8,4,20
False,1.0,0,False,4,5,1,38
False,0.0,0,False,2,6,1,108
False,0.0,0,False,2,6,1,101
False,0.0,0,False,1,8,1,72
False,0.0,0,False,1,0,3,0
False,0.0,1,False,3,12,3,27
False,1.0,0,False,4,5,1,65
False,1.0,0,False,4,8,4,127
False,1.0,0,False,2,8,4,16
False,1.0,0,False,2,5,1,30
False,0.0,0,False,4,6,3,32
False,0.0,0,False,1,0,3,72
False,0.0,0,False,3,0,3,16
False,0.0,1,False,3,0,3,73
False,0.0,0,False,4,5,3,81
False,0.0,0,False,4,0,4,31
False,0.0,0,False,1,8,1,12
False,0.0,0,False,3,0,3,31
False,0.0,0,False,3,0,3,38
False,0.0,0,False,4,0,1,27
False,1.0,0,False,4,11,3,126
False,1.0,0,False,1,8,3,54
False,1.0,0,False,3,11,3,71
False,1.0,0,False,1,0,3,13
False,0.0,0,False,2,0,1,16
False,1.0,0,False,3,8,4,65
False,0.0,0,False,4,0,3,7
False,1.0,0,False,2,5,3,24
False,1.0,0,False,4,0,3,8
False,0.0,0,False,3,8,4,58
False,0.0,0,False,4,5,4,13
False,1.0,0,False,4,11,3,104
True,0.0,0,False,0,0,1,3
False,1.0,0,False,4,0,3,41
False,1.0,0,False,2,0,4,30
False,0.0,0,False,3,0,4,14
False,0.0,0,False,2,0,3,1
False,1.0,0,False,2,11,1,48
True,0.0,0,False,0,6,1,6
False,0.0,0,False,2,12,3,32
False,0.0,0,False,4,6,4,28
True,0.0,0,False,0,0,4,2
False,0.0,0,False,1,0,3,22
False,0.0,0,False,3,0,3,39
True,0.0,0,True,0,0,1,40
False,0.0,0,False,4,8,4,20
False,0.0,0,False,3,11,3,47
False,1.0,0,False,3,5,3,19
False,0.0,0,False,2,8,1,19
False,1.0,0,False,1,8,3,31
False,1.0,0,False,3,11,4,23
False,1.0,0,False,4,0,4,36
False,1.0,0,False,0,8,1,39
False,1.0,0,False,4,0,3,66
False,1.0,0,False,4,11,3,72
True,0.0,0,False,0,0,3,1
True,0.0,0,False,0,0,3,1
False,0.0,0,False,3,0,4,26
False,0.0,0,False,4,0,3,27
False,0.0,0,False,2,8,1,84
False,1.0,0,False,4,8,1,59
False,0.0,0,False,2,11,3,9
False,0.0,0,False,3,8,3,27
False,1.0,0,False,2,0,3,37
False,0.0,0,False,1,0,4,20
True,0.0,0,True,0,0,3,40
False,0.0,0,False,2,5,4,19
False,0.0,0,False,2,0,3,0
False,0.0,0,False,1,8,1,14
False,1.0,1,False,2,5,4,20
False,0.0,0,False,2,5,3,19
False,0.0,0,False,4,11,3,37
False,0.0,0,False,3,0,3,49
False,0.0,0,False,4,11,3,24
False,1.0,0,False,1,8,3,78
False,0.0,0,False,0,0,1,17
False,0.0,0,False,2,8,1,39
False,1.0,0,False,3,11,3,42
False,3.0,0,False,4,0,4,37
False,0.0,0,False,3,5,3,0
False,1.0,0,False,2,8,3,41
False,0.0,0,False,0,0,1,0
False,0.0,0,False,1,0,3,1
False,0.0,0,False,2,8,1,18
False,0.0,0,False,3,8,3,22
True,0.0,0,False,0,5,1,1
False,0.0,0,False,2,6,1,1
True,0.0,0,False,0,0,3,0
True,0.0,0,False,0,0,3,40
False,0.0,0,False,1,5,1,18
True,0.0,0,True,0,0,3,40
False,0.0,0,False,1,0,3,9
False,1.0,0,False,2,0,4,7
True,0.0,0,False,0,0,1,2
False,1.0,0,False,4,0,3,105
False,0.0,0,False,1,6,3,19
False,1.0,0,False,4,11,3,180
True,0.0,0,False,0,11,1,136
False,0.0,0,False,4,0,1,69
False,0.0,1,False,1,5,3,117
False,0.0,0,False,2,11,3,41
False,1.0,0,False,4,5,3,35
False,0.0,0,False,2,11,1,25
False,0.0,0,False,2,8,4,19
False,0.0,0,False,4,12,3,50
False,1.0,0,False,4,5,4,38
False,0.0,1,False,3,5,3,48
False,1.0,0,False,3,8,3,19
True,1.0,0,False,4,0,3,94
False,0.0,0,False,4,5,3,63
False,1.0,1,False,2,6,4,14
False,0.0,1,False,4,11,4,83
False,1.0,0,False,2,8,3,22
False,0.0,1,False,3,8,4,36
False,1.0,0,False,3,5,3,109
True,0.0,0,False,4,0,3,1
False,0.0,0,False,2,11,3,15
False,1.0,0,False,4,11,4,57
False,0.0,1,False,3,6,4,6
False,3.0,0,False,4,11,1,37
False,0.0,0,False,4,12,3,38
False,0.0,0,False,2,12,3,78
False,0.0,0,False,2,8,1,17
False,1.0,0,False,3,8,3,31
False,1.0,1,False,3,0,3,9
False,0.0,0,False,3,8,3,53
False,1.0,1,False,4,5,3,80
True,0.0,0,False,0,11,1,1
False,0.0,0,False,3,8,1,12
False,0.0,0,False,2,5,3,15
False,0.0,0,False,4,5,1,36
False,1.0,0,False,1,5,4,121
False,1.0,0,False,1,5,4,149
False,1.0,0,False,3,0,3,30
False,1.0,0,False,2,8,3,86
False,0.0,0,False,3,6,1,7
False,1.0,0,False,4,11,3,125
False,0.0,1,False,4,8,3,26
False,1.0,0,False,2,0,1,43
False,1.0,0,False,4,8,3,36
False,0.0,0,False,1,5,3,29
False,0.0,0,False,1,8,3,32
True,0.0,0,False,4,5,5,7
True,0.0,0,False,2,5,1,2
False,1.0,0,False,4,8,3,61
False,0.0,0,False,4,11,3,48
False,1.0,0,False,4,10,3,61
False,1.0,0,False,3,5,3,50
False,0.0,1,False,2,6,4,39
False,0.0,1,False,4,11,3,40
False,1.0,0,False,4,6,4,58
False,0.0,0,False,1,5,3,48
False,0.0,1,False,3,10,3,52
False,0.0,0,False,2,12,3,54
False,0.0,1,False,3,8,3,71
False,1.0,0,False,4,8,3,207
False,1.0,0,False,2,5,3,3
False,0.0,1,False,2,11,3,26
False,0.0,0,False,2,5,4,17
True,0.0,0,False,0,11,1,40
False,1.0,0,False,4,6,1,121
False,1.0,0,False,2,0,3,18
False,0.0,0,False,1,6,4,7
False,0.0,0,False,2,5,1,73
False,1.0,0,False,1,5,3,57
False,1.0,0,False,2,10,4,363
False,0.0,0,False,4,5,3,25
False,0.0,0,False,2,10,3,54
False,0.0,0,False,2,6,1,28
False,0.0,0,False,3,0,4,14
False,1.0,1,False,1,12,3,56
False,0.0,0,False,3,6,3,120
False,0.0,0,False,1,0,3,3
False,0.0,1,False,2,5,3,41
False,1.0,1,False,2,8,3,109
False,0.0,0,False,4,8,3,29
False,0.0,0,False,1,0,4,12
False,1.0,0,False,4,5,3,47
False,1.0,1,False,4,11,3,179
False,1.0,1,False,4,11,3,100
False,0.0,1,False,2,4,1,3
False,0.0,0,False,3,8,3,32
False,0.0,0,False,2,6,1,38
False,0.0,0,False,2,5,1,58
False,1.0,0,False,3,4,4,203
False,1.0,0,False,3,5,5,16
False,0.0,0,False,3,8,3,60
False,0.0,0,False,4,8,3,35
True,0.0,0,False,0,8,1,10
True,0.0,0,False,2,4,1,11
False,0.0,0,False,3,5,1,72
False,1.0,0,False,3,0,3,44
True,0.0,0,False,3,6,1,9
False,0.0,0,False,3,11,3,7
False,3.0,0,False,4,11,4,95
False,0.0,0,False,2,6,1,36
False,0.0,1,False,4,6,1,12
False,0.0,0,False,3,12,3,67
False,0.0,0,False,0,0,4,0
False,0.0,0,False,2,5,3,31
False,0.0,0,False,0,11,3,15
False,0.0,0,False,2,8,3,34
True,0.0,0,False,0,6,1,6
False,0.0,0,False,3,6,3,40
False,0.0,0,False,2,8,3,38
False,1.0,0,False,1,8,3,13
False,0.0,0,False,1,8,4,15
False,0.0,0,False,1,13,1,33
True,0.0,0,False,0,11,1,1
True,0.0,0,False,0,0,1,2
False,0.0,1,False,0,6,3,14
False,1.0,0,False,4,11,4,60
False,0.0,0,False,3,8,4,9
False,1.0,0,False,4,8,3,20
False,1.0,0,False,4,0,3,22
True,0.0,0,False,4,5,4,5
False,1.0,0,False,4,6,3,0
False,0.0,0,False,2,10,3,15
False,0.0,0,False,2,13,3,4
False,0.0,0,False,4,0,3,45
False,0.0,0,False,1,11,3,71
False,0.0,0,False,3,12,3,24
False,1.0,0,False,4,8,4,134
False,0.0,0,False,2,12,1,20
False,1.0,1,False,4,8,4,33
False,0.0,0,False,4,11,1,81
False,0.0,0,False,0,8,4,63
False,1.0,1,False,2,6,3,21
False,0.0,0,False,3,5,3,3
False,0.0,0,False,1,10,3,54
True,0.0,0,False,4,11,1,1
True,0.0,0,False,2,0,3,-1
False,0.0,0,False,2,8,4,28
False,0.0,0,False,2,5,4,30
True,0.0,0,False,3,5,1,6
False,1.0,0,False,4,6,3,8
False,0.0,0,False,4,5,4,18
False,1.0,1,False,4,13,3,36
False,0.0,0,False,2,11,3,14
False,0.0,0,False,3,4,3,50
False,0.0,0,False,4,0,3,54
False,0.0,1,False,3,13,1,41
False,1.0,0,False,4,6,3,47
True,0.0,0,False,0,0,1,6
False,0.0,0,False,2,11,3,163
False,0.0,0,False,4,6,3,30
True,0.0,0,False,0,0,3,9
False,1.0,0,False,2,4,3,38
False,1.0,0,False,4,0,3,77
False,1.0,0,False,2,6,3,74
True,0.0,0,False,0,0,1,25
False,1.0,0,False,2,12,3,86
False,0.0,0,False,3,12,4,25
False,0.0,0,False,1,4,3,20
False,1.0,0,False,3,0,3,0
False,0.0,0,False,1,8,3,23
False,0.0,0,False,4,6,3,113
False,1.0,0,False,4,6,4,44
False,0.0,0,False,2,5,3,33
False,0.0,0,False,3,6,1,33
False,1.0,0,False,3,8,4,24
False,0.0,0,False,3,5,4,24
False,0.0,0,False,3,5,3,26
False,0.0,0,False,2,6,3,86
False,1.0,0,False,3,8,3,23
False,0.0,0,False,3,0,3,39
False,0.0,0,False,3,8,4,41
False,1.0,0,False,4,11,3,63
False,0.0,0,False,3,0,3,1
False,0.0,1,False,3,0,4,20
False,0.0,0,False,2,6,1,50
False,0.0,0,False,3,8,3,33
False,0.0,0,False,2,5,4,62
False,1.0,0,False,4,0,4,22
False,1.0,0,False,2,0,3,51
False,1.0,0,False,4,8,3,111
False,1.0,0,False,4,8,3,24
False,1.0,0,False,2,5,3,25
False,0.0,0,False,2,5,4,51
True,0.0,0,False,3,11,1,4
False,0.0,0,False,2,12,3,11
False,1.0,0,False,4,8,3,31
False,0.0,0,False,2,4,1,9
False,0.0,1,False,4,11,1,101
False,0.0,0,False,4,0,3,32
False,0.0,0,False,2,8,1,13
False,1.0,0,False,4,11,3,336
False,1.0,1,False,4,11,3,96
True,0.0,0,False,0,0,1,1
False,1.0,0,False,4,0,3,106
False,1.0,0,False,4,5,3,75
False,1.0,0,False,1,6,3,89
False,1.0,1,False,2,11,3,129
False,0.0,0,False,1,5,4,62
False,1.0,0,False,4,8,1,686
False,1.0,0,False,4,11,3,81
False,0.0,0,False,4,0,3,129
False,0.0,0,False,2,12,4,52
False,0.0,0,False,2,10,1,19
False,0.0,1,False,2,11,4,46
False,0.0,0,False,4,5,1,176
False,1.0,0,False,2,11,1,60
False,0.0,0,False,3,5,1,95
False,1.0,1,False,4,6,3,55
False,1.0,0,False,4,5,3,39
False,0.0,0,False,2,6,3,19
True,0.0,0,False,0,6,4,2
False,1.0,0,False,4,8,3,43
False,0.0,0,False,3,5,1,15
True,0.0,0,False,0,11,1,11
False,0.0,0,False,2,6,3,67
False,1.0,0,False,3,8,4,87
False,0.0,1,False,4,8,1,45
False,1.0,0,False,2,8,3,45
False,0.0,0,False,2,5,3,26
False,0.0,0,False,1,11,1,91
False,0.0,1,False,4,11,3,193
False,0.0,0,False,4,4,3,24
False,0.0,0,False,2,6,3,18
False,0.0,0,False,3,8,3,13
False,0.0,0,False,2,5,3,38
False,1.0,0,False,4,8,4,46
False,1.0,0,False,2,5,1,99
False,0.0,0,False,1,6,3,38
False,1.0,1,False,4,8,4,62
False,1.0,1,False,3,8,3,35
False,0.0,0,False,2,11,4,34
False,1.0,0,False,4,4,4,25
False,0.0,0,False,4,4,3,30
False,1.0,0,False,1,11,3,6
False,3.0,0,False,4,11,3,72
False,1.0,0,False,2,8,3,64
False,0.0,0,False,2,6,3,14
False,1.0,0,False,3,11,3,94
False,1.0,1,False,4,11,4,21
False,3.0,0,False,1,13,1,24
False,1.0,0,False,3,8,3,27
False,0.0,0,False,3,5,4,42
False,1.0,0,False,4,0,3,277
False,0.0,0,False,3,10,1,31
False,0.0,0,False,3,5,1,163
False,0.0,0,False,2,8,4,35
False,0.0,0,False,2,5,3,31
False,0.0,0,False,1,5,1,37
False,1.0,0,False,4,0,3,111
False,0.0,0,False,2,8,4,42
False,0.0,0,False,2,8,4,37
False,1.0,0,False,3,4,4,42
False,0.0,0,False,4,12,1,90
False,1.0,0,False,3,0,3,8
True,0.0,0,False,0,6,1,2
False,0.0,0,False,2,5,3,65
False,0.0,0,False,1,8,3,37
True,0.0,0,False,0,0,1,6
True,0.0,0,False,0,8,1,5
True,0.0,0,False,0,8,1,5
True,0.0,0,False,0,5,1,6
False,1.0,1,False,1,5,3,61
False,0.0,1,False,4,11,1,18
False,1.0,0,False,1,8,3,29
False,0.0,0,False,3,0,4,1
False,1.0,0,False,1,4,3,15
False,0.0,1,False,1,5,4,36
True,0.0,0,False,4,11,1,5
False,0.0,0,False,2,6,1,25
False,0.0,0,False,2,8,3,32
False,0.0,0,False,3,6,1,24
False,1.0,0,False,3,8,3,27
False,0.0,0,False,3,8,3,81
False,1.0,0,False,4,8,1,56
False,0.0,0,False,4,6,4,146
False,1.0,1,False,2,6,3,98
False,0.0,0,False,3,8,1,98
False,1.0,0,False,4,8,3,53
False,0.0,0,False,3,6,1,13
False,1.0,0,False,3,8,3,150
False,0.0,1,False,4,5,3,30
False,0.0,0,False,1,6,3,6
False,1.0,0,False,0,8,3,6
False,0.0,0,False,4,0,3,6
False,0.0,0,False,1,5,3,11
False,0.0,0,False,4,6,3,32
False,1.0,0,False,3,11,1,35
False,1.0,0,False,4,5,3,50
False,0.0,0,False,4,11,1,52
False,0.0,0,False,2,11,4,17
False,1.0,0,False,3,8,3,58
False,0.0,0,False,2,11,1,94
False,1.0,0,False,4,13,3,119
False,0.0,0,False,4,11,4,29
False,1.0,1,False,1,8,3,49
False,0.0,0,False,4,11,4,17
False,1.0,0,False,2,11,1,204
False,0.0,0,False,3,5,4,10
False,1.0,0,False,4,0,3,93
False,1.0,0,False,2,12,3,1
True,0.0,0,False,0,0,1,9
False,0.0,0,False,2,5,3,28
False,1.0,1,False,2,11,3,47
False,0.0,0,False,2,0,3,36
True,0.0,0,False,0,0,1,6
False,1.0,0,False,4,8,4,83
False,1.0,1,False,4,8,3,79
True,0.0,0,False,0,11,1,22
False,0.0,0,False,3,11,1,28
False,1.0,0,False,2,0,4,71
False,1.0,0,False,4,6,3,56
False,1.0,0,False,4,8,1,58
False,0.0,0,False,4,8,3,149
False,1.0,0,False,4,11,3,179
False,0.0,0,False,0,8,4,92
False,0.0,0,False,4,0,4,85
False,0.0,0,False,3,10,1,100
False,1.0,0,False,4,8,3,55
False,1.0,0,False,2,0,4,107
True,0.0,0,False,0,0,1,2
False,0.0,0,False,2,8,3,12
False,0.0,0,False,2,4,3,26
False,0.0,0,False,4,8,4,187
True,0.0,0,False,0,0,1,40
False,0.0,0,False,2,5,1,19
False,0.0,1,False,1,5,1,47
False,0.0,0,False,3,8,3,48
False,1.0,0,False,2,0,1,11
False,0.0,0,False,3,12,3,24
False,0.0,0,False,4,5,3,27
False,0.0,0,False,1,0,1,47
False,0.0,0,False,1,0,3,45
False,3.0,0,False,1,0,1,155
False,1.0,0,False,3,0,4,71
False,0.0,0,False,4,13,3,19
False,1.0,0,False,2,8,3,63
False,0.0,0,False,4,6,4,69
False,0.0,0,False,2,8,3,65
False,0.0,1,False,1,0,1,18
False,1.0,0,False,3,8,1,109
False,1.0,0,False,2,8,1,66
False,0.0,0,False,0,0,3,24
False,0.0,0,False,2,8,3,13
False,0.0,0,False,1,0,3,3
False,0.0,0,False,1,12,4,15
False,0.0,0,False,4,8,1,39
False,1.0,0,False,2,8,3,100
False,1.0,0,False,3,12,3,89
False,0.0,0,False,1,11,3,74
False,0.0,0,False,3,0,3,193
False,1.0,0,False,2,5,3,1
False,1.0,0,False,2,6,3,39
False,0.0,0,False,3,5,3,18
False,0.0,0,False,4,8,4,49
False,0.0,0,False,4,8,3,16
False,0.0,0,False,4,0,3,16
False,0.0,0,False,1,11,4,27
False,1.0,0,False,1,0,1,85
False,0.0,0,False,3,11,4,32
True,0.0,0,False,0,5,1,13
False,0.0,1,False,4,4,4,150
False,1.0,0,False,2,8,1,147
False,0.0,0,False,1,8,1,2
False,0.0,0,False,2,8,4,54
False,0.0,0,False,4,11,1,166
False,0.0,1,False,2,4,3,10
False,1.0,0,False,1,0,3,27
False,0.0,0,False,3,11,1,45
False,0.0,1,False,1,11,1,17
False,0.0,0,False,3,6,3,43
False,0.0,0,False,4,11,3,1
False,1.0,0,False,2,8,3,60
False,0.0,1,False,1,11,3,174
True,0.0,0,False,0,0,1,1
False,0.0,0,False,2,13,3,40
False,1.0,0,False,4,6,3,29
False,1.0,0,False,3,11,4,9
False,0.0,0,False,3,6,1,39
False,1.0,0,False,1,0,4,66
False,0.0,0,False,4,5,1,24
False,0.0,1,False,1,11,3,61
False,1.0,0,False,2,5,3,30
False,0.0,0,False,3,0,1,57
False,0.0,0,False,0,11,3,0
False,1.0,0,False,2,5,3,30
False,0.0,0,False,3,6,1,72
False,0.0,0,False,2,11,3,16
False,0.0,0,False,1,8,3,79
False,1.0,0,False,3,0,4,4
False,0.0,0,False,3,5,1,64
False,0.0,0,False,4,5,1,76
False,1.0,0,False,4,8,3,139
False,1.0,0,False,4,0,4,63
False,0.0,0,False,2,6,1,103
False,0.0,0,False,4,0,3,29
False,1.0,0,False,1,8,1,151
False,1.0,0,False,1,11,3,13
False,0.0,0,False,2,0,4,14
False,0.0,1,False,3,0,4,30
False,1.0,0,False,2,5,3,54
False,0.0,0,False,2,8,1,81
False,1.0,0,False,0,6,1,74
False,0.0,0,False,4,0,4,11
False,1.0,0,False,3,8,4,6
False,0.0,0,False,3,0,3,25
